pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
FC,2017-04-07,87.9,-2.1318,5.6062,Scott Schebler,594988,502190,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,STL,CIN,B,NA,NA,2,0,2017,0.078,0.8027,1.4964,2.194,NA,NA,NA,0,7,Top,NA,NA,NA,NA,425877,NA,170408_014433,8.3903,-127.4077,-3.6454,-0.7652,23.9823,-23.3706,3.5897,1.7176,NA,NA,NA,85.859,2169,4.94,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.4939,0,0,NA,NA,NA,NA,NA,46,3,NA
CH,2017-04-07,82.6,-2.0697,5.3147,Scott Schebler,594988,502190,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,STL,CIN,B,NA,NA,1,0,2017,-1.0056,0.0979,0.10780000000000001,0.8179,NA,NA,NA,0,7,Top,NA,NA,NA,NA,425877,NA,170408_014420,6.7795,-119.9658,-3.9284,-10.7705,20.9825,-30.7741,3.6016,1.673,NA,NA,NA,82.151,1548,5.774,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,54.6312,0,0,NA,NA,NA,NA,NA,46,2,NA
KC,2017-04-07,76.3,-1.9487,5.5609,Scott Schebler,594988,502190,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,STL,CIN,B,NA,NA,0,0,2017,1.1086,-1.055,-1.0644,1.229,NA,NA,NA,0,7,Top,NA,NA,NA,NA,425877,NA,170408_014410,0.022,-110.582,-0.2235,8.4117,22.0011,-40.4947,3.5446,1.7515,NA,NA,NA,73.162,2557,4.303,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,56.1043,0,0,NA,NA,NA,NA,NA,46,1,NA
FC,2017-04-07,89.1,-2.142,5.4287,Scott Schebler,594988,502190,caught_stealing_3b,ball,NA,NA,NA,NA,12,"With Scott Schebler batting, Joey Votto caught stealing 3rd base, catcher Yadier Molina to third baseman Jhonny Peralta.",R,L,R,STL,CIN,B,NA,NA,0,1,2017,0.0112,0.5335,0.1259,3.6662,NA,458015,NA,2,6,Top,NA,NA,NA,NA,425877,NA,170408_013655,5.3602,-129.0274,0.6587,-1.0061,27.0649,-26.9817,3.4932,1.8455,NA,NA,NA,86.336,2273,4.705,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.6978,0,0,0,0,0,0,NA,42,2,NA
FC,2017-04-07,89.4,-2.1859,5.3937,Scott Schebler,594988,502190,NA,foul,NA,NA,NA,NA,6,NA,R,L,R,STL,CIN,S,NA,NA,0,0,2017,0.0282,0.9991,0.6717,2.4057,NA,458015,NA,2,6,Top,NA,NA,NA,NA,425877,NA,170408_013624,6.7575,-129.5026,-3.2056,-1.0816,26.4906,-21.1478,3.746,1.535,42,81.1,0.9166,86.824,2177,4.752,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.6457,0,0,NA,NA,NA,NA,2,42,1,0
FC,2017-04-07,90.6,-1.9859,5.5834,Scott Schebler,594988,502190,strikeout,called_strike,NA,NA,NA,NA,7,Scott Schebler called out on strikes.,R,L,R,STL,CIN,S,NA,NA,1,2,2017,0.0027,0.7184,-0.7517,2.2353,NA,NA,NA,2,4,Top,NA,NA,NA,NA,425877,NA,170408_010054,3.0003,-131.4933,-3.7966,-0.5934,27.3361,-23.6649,3.5056,1.7815,NA,NA,NA,88.484,2226,5.09,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.4367,0,0,0,1,0,0,NA,25,4,NA
CH,2017-04-07,85,-2.0481,5.3844,Scott Schebler,594988,502190,NA,foul,NA,NA,NA,NA,7,NA,R,L,R,STL,CIN,S,NA,NA,1,1,2017,-1.3039,0.1732,-0.358,1.8816,NA,NA,NA,2,4,Top,NA,NA,NA,NA,425877,NA,170408_010034,6.3511,-123.1834,-2.1178,-14.1596,25.7149,-30.2999,3.786,1.565,NA,NA,NA,83.271,1740,5.477,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.0192,0,0,NA,NA,NA,NA,NA,25,3,NA
CH,2017-04-07,85.1,-2.0952,5.4849,Scott Schebler,594988,502190,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,STL,CIN,B,NA,NA,0,1,2017,-1.7618,0.5253,0.1393,0.838,NA,NA,NA,2,4,Top,NA,NA,NA,NA,425877,NA,170408_010019,8.4023,-123.1713,-5.4066,-18.9569,24.9456,-26.2092,3.5507,1.8605,NA,NA,NA,83.133,1816,5.269,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.1818,0,0,NA,NA,NA,NA,NA,25,2,NA
KC,2017-04-07,78.1,-2.0305,5.5346,Scott Schebler,594988,502190,NA,called_strike,NA,NA,NA,NA,7,NA,R,L,R,STL,CIN,S,NA,NA,0,0,2017,1.2163,-0.7696,-0.4642,2.0013,NA,NA,NA,2,4,Top,NA,NA,NA,NA,425877,NA,170408_010008,1.2492,-113.1252,0.686,9.4017,24.034,-38.8015,3.5394,1.7363,NA,NA,NA,74.804,2493,4.418,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,56.0195,0,0,NA,NA,NA,NA,NA,25,1,NA
FF,2017-04-07,90.1,-2.0505,5.5219,Scott Schebler,594988,502190,field_out,hit_into_play,NA,NA,NA,NA,9,Scott Schebler grounds out to first baseman Matt Carpenter.,R,L,R,STL,CIN,X,3,ground_ball,1,0,2017,-0.5493,0.88,0.5837,1.6625,NA,NA,NA,1,2,Top,154.24,170.09,NA,NA,425877,NA,170408_002947,7.3914,-130.3437,-5.1585,-7.5193,27.8152,-21.85,3.786,1.565,NA,82.9,-20.699,87.357,2167,4.848,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.5891,0.075,0.069,0,1,0,0,2,9,2,0
SI,2017-04-07,91,-2.0566,5.428,Scott Schebler,594988,502190,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,STL,CIN,B,NA,NA,0,0,2017,-1.2715,0.4805,-0.0864,0.8928,NA,NA,NA,1,2,Top,NA,NA,NA,NA,425877,NA,170408_002935,7.2914,-131.6968,-6.2326,-15.6591,27.4324,-25.8115,3.7087,1.9508,NA,NA,NA,88.547,1934,4.986,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.4858,0,0,NA,NA,NA,NA,NA,9,1,NA
CU,2017-04-06,76.3,2.3931,6.0889,Scott Schebler,594988,605388,field_out,hit_into_play,NA,NA,NA,NA,8,"Scott Schebler grounds out sharply, second baseman Cesar Hernandez to first baseman Tommy Joseph.",R,L,L,CIN,PHI,X,4,ground_ball,0,0,2017,-0.9129,-0.0302,0.0095,1.9355,NA,NA,NA,2,7,Bot,163.29,84.3,NA,NA,595284,NA,170406_191110,-3.3699,-110.9215,-1.6141,-6.6924,19.7994,-32.39,3.33,1.6,86,102.6,4.044,75.03,2770,5.403,490142,605388,595284,571830,514917,596748,520471,537953,546318,459431,55.0963,0.584,0.549,0,1,0,0,4,62,1,0
FF,2017-04-06,90.8,-1.0633,5.8043,Scott Schebler,594988,453329,field_out,hit_into_play,NA,NA,NA,NA,3,Scott Schebler pops out to third baseman Maikel Franco in foul territory.,R,L,R,CIN,PHI,X,5,popup,3,2,2017,-0.7455,1.869,0.6359,2.9179,NA,458015,553993,2,5,Bot,102.36,194.14,NA,NA,595284,NA,170406_183122,5.9295,-132.2159,-5.4346,-10.1222,27.7002,-8.9615,3.33,1.6,NA,80,69,91.717,2047,6.765,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,53.7336,0,0.001,0,1,0,0,3,47,7,0
FT,2017-04-06,90,-1.0484,5.8615,Scott Schebler,594988,453329,NA,foul,NA,NA,NA,NA,2,NA,R,L,R,CIN,PHI,S,NA,NA,3,2,2017,-1.2032,1.6159,0.0915,3.0165,NA,458015,553993,2,5,Bot,NA,NA,NA,NA,595284,NA,170406_183050,5.3642,-130.8353,-4.4293,-14.9095,30.4075,-13.0379,3.33,1.6,NA,NA,NA,89.476,2055,6.251,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.2479,0,0,NA,NA,NA,NA,NA,47,6,NA
FT,2017-04-06,89.8,-1.0263,5.7065,Scott Schebler,594988,453329,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,CIN,PHI,B,NA,NA,2,2,2017,-1.3398,1.4369,1.0891,2.0719,NA,458015,553993,2,5,Bot,NA,NA,NA,NA,595284,NA,170406_183023,8.0926,-130.4229,-6.0378,-17.0567,28.0256,-14.6627,3.33,1.6,NA,NA,NA,89.82,2140,6.456,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.0433,0,0,NA,NA,NA,NA,NA,47,5,NA
FC,2017-04-06,85.8,-1.3114,5.8136,Scott Schebler,594988,453329,NA,called_strike,NA,NA,NA,NA,6,NA,R,L,R,CIN,PHI,S,NA,NA,2,1,2017,0.2336,1.5163,0.8247,2.4988,NA,458015,553993,2,5,Bot,NA,NA,NA,NA,595284,NA,170406_182957,4.5763,-124.8313,-4.6242,1.512,25.1118,-15.6752,3.33,1.6,NA,NA,NA,85.71,2317,6.239,490142,453329,595284,595426,514917,596748,520471,537953,546318,459431,54.2601,0,0,NA,NA,NA,NA,NA,47,4,NA
