pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
FF,2017-04-08,96.4,-0.2616,6.4971,Tucker Barnhart,571466,608379,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,STL,CIN,B,NA,NA,0,2,2017,0.0087,1.8184,1.9017,1.3075,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_184817,5.8083,-139.7179,-12.6212,-1.1247,29.891,-4.9767,3.0742,1.4874,NA,NA,NA,97.979,2264,7.229,490166,608379,425877,572761,543939,576397,649557,571431,451594,545341,53.2321,0,0,NA,NA,NA,NA,NA,19,3,NA
CU,2017-04-08,76.2,-0.4244,6.518,Tucker Barnhart,571466,608379,NA,called_strike,NA,NA,NA,NA,2,NA,R,L,R,STL,CIN,S,NA,NA,0,1,2017,0.7938,-1.4294,0.1943,2.8452,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_184804,-0.0944,-110.7062,1.9098,6.3937,21.9926,-44.2965,3.1199,1.5178,NA,NA,NA,75.164,2263,5.915,490166,608379,425877,572761,543939,576397,649557,571431,451594,545341,54.6289,0,0,NA,NA,NA,NA,NA,19,2,NA
FF,2017-04-08,92.9,-0.3453,6.5573,Tucker Barnhart,571466,608379,NA,called_strike,NA,NA,NA,NA,7,NA,R,L,R,STL,CIN,S,NA,NA,0,0,2017,-0.562,1.5322,-0.3509,1.4238,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_184751,1.1987,-134.6872,-10.6049,-7.0742,29.193,-11.5175,3.2006,1.3819,NA,NA,NA,92.405,2133,6.236,490166,608379,425877,572761,543939,576397,649557,571431,451594,545341,54.3205,0,0,NA,NA,NA,NA,NA,19,1,NA
CU,2017-04-07,70.9,1.9851,6.2644,Tucker Barnhart,571466,543779,strikeout,called_strike,NA,NA,NA,NA,4,Tucker Barnhart called out on strikes.,R,R,L,STL,CIN,S,NA,NA,0,2,2017,-1.0623,-0.8808,-0.5066,2.5491,NA,446359,571697,2,9,Top,NA,NA,NA,NA,425877,NA,170408_022505,-3.1069,-103.0202,1.8011,-6.8142,18.7162,-38.8825,3.4022,1.673,NA,NA,NA,69.948,2147,5.834,490151,543779,425877,572761,543939,425509,649557,545341,451594,572039,54.6899,0,0,0,1,0,0,NA,64,3,NA
FT,2017-04-07,91.7,2.3322,5.9679,Tucker Barnhart,571466,543779,NA,called_strike,NA,NA,NA,NA,13,NA,R,R,L,STL,CIN,S,NA,NA,0,1,2017,1.2143,1.2237,-0.9377,1.7973,NA,446359,571697,2,9,Top,NA,NA,NA,NA,425877,NA,170408_022440,-10.8417,-132.7572,-7.2739,16.6248,26.775,-16.3573,3.2536,1.6357,NA,NA,NA,91.726,2111,6.385,490151,543779,425877,572761,543939,425509,649557,545341,451594,572039,54.0707,0,0,NA,NA,NA,NA,NA,64,2,NA
CH,2017-04-07,84.1,2.2919,5.9364,Tucker Barnhart,571466,543779,NA,foul,NA,NA,NA,NA,6,NA,R,R,L,STL,CIN,S,NA,NA,0,0,2017,1.6013,0.7107,0.6397,2.2575,NA,446359,571697,2,9,Top,NA,NA,NA,NA,425877,NA,170408_022413,-7.0275,-122.0952,-3.5181,17.5105,24.9334,-24.5331,3.694,1.513,178,66.1,43.2237,84.291,1977,6.539,490151,543779,425877,572761,543939,425509,649557,545341,451594,572039,53.8973,0,0,NA,NA,NA,NA,3,64,1,0
FC,2017-04-07,88.9,-1.9569,5.5245,Tucker Barnhart,571466,502190,field_out,hit_into_play,NA,NA,NA,NA,5,Tucker Barnhart flies out to center fielder Dexter Fowler.,R,L,R,STL,CIN,X,8,fly_ball,0,0,2017,-0.0288,0.7559,0.1348,2.8432,NA,NA,446359,2,7,Top,127.36,69.06,NA,NA,425877,NA,170408_014853,5.0515,-128.9004,-1.9743,-1.3368,26.2417,-23.956,3.694,1.513,312,92.1,40.655,86.826,2157,5.11,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.38,0.023,0.037,0,1,0,0,3,49,1,0
CH,2017-04-07,85.7,-1.9598,5.4549,Tucker Barnhart,571466,502190,single,hit_into_play_no_out,NA,NA,NA,NA,13,Tucker Barnhart singles on a ground ball to center fielder Dexter Fowler.   Zack Cozart to 3rd.,R,L,R,STL,CIN,X,NA,ground_ball,0,0,2017,-1.0649,0.3531,-0.8436,1.9484,NA,NA,446359,1,5,Top,126.84,93.31,NA,NA,425877,NA,170408_011501,4.5455,-124.2234,-2.5816,-11.4555,25.5991,-28.4439,3.694,1.513,53,92.3,1.99,83.637,1815,5.035,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.3106,0.436,0.41,0.9,1,1,0,2,32,1,0
SI,2017-04-07,92.3,-2.1093,5.3746,Tucker Barnhart,571466,502190,strikeout,swinging_strike,NA,NA,NA,NA,14,Tucker Barnhart strikes out swinging.,R,L,R,STL,CIN,S,NA,NA,3,2,2017,-1.9877,0.2205,0.245,1.1086,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_004113,9.7862,-133.3892,-5.2298,-24.8406,30.9751,-28.7589,3.694,1.513,NA,NA,NA,89.493,2060,5.052,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.3834,0,0,0,1,0,0,NA,15,6,NA
SI,2017-04-07,91.1,-2.0937,5.3209,Tucker Barnhart,571466,502190,NA,foul,NA,NA,NA,NA,8,NA,R,L,R,STL,CIN,S,NA,NA,3,1,2017,-1.779,0.3291,0.1376,1.8536,NA,NA,NA,0,3,Top,NA,NA,NA,NA,425877,NA,170408_004052,8.9781,-132.0036,-3.3771,-21.8148,27.4671,-28.0542,3.694,1.513,NA,NA,NA,88.922,2057,5.086,490151,502190,425877,572761,543939,425509,649557,545341,451594,572039,55.3803,0,0,NA,NA,NA,NA,NA,15,5,NA
