pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
CH,2017-04-25,83.6,2.7189,6.209,Phillip Ervin,640447,543548,NA,foul,NA,NA,NA,NA,14,NA,R,R,L,MIL,CIN,S,NA,NA,1,1,2017,0.9255,0.6321,0.3457,0.763,NA,NA,553993,1,8,Top,NA,NA,NA,NA,444489,NA,170426_022249,-7.1753,-121.2832,-7.3472,10.2692,19.5878,-24.9613,3.301,1.504,NA,NA,NA,83.368,1757,5.911,490392,543548,444489,542583,542340,543768,606115,545338,541650,570267,54.5876,0,0,NA,NA,NA,NA,NA,71,3,NA
FF,2017-04-25,88.5,2.4687,6.2984,Phillip Ervin,640447,543548,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,MIL,CIN,B,NA,NA,0,1,2017,-0.091,1.8138,-0.8859,2.3128,NA,NA,553993,1,8,Top,NA,NA,NA,NA,444489,NA,170426_022231,-7.9049,-128.2153,-7.2833,0.4678,23.7354,-11.1872,3.301,1.504,NA,NA,NA,87.883,2334,5.903,490392,543548,444489,542583,542340,543768,606115,545338,541650,570267,54.5953,0,0,NA,NA,NA,NA,NA,71,2,NA
FF,2017-04-25,87.5,2.4716,6.2901,Phillip Ervin,640447,543548,NA,foul,NA,NA,NA,NA,6,NA,R,R,L,MIL,CIN,S,NA,NA,0,0,2017,0.301,1.8104,0.3881,2.1451,NA,NA,553993,1,8,Top,NA,NA,NA,NA,444489,NA,170426_022210,-5.5774,-126.8346,-7.4175,4.3348,25.6134,-11.6091,3.301,1.504,NA,NA,NA,86.708,2297,5.963,490392,543548,444489,542583,542340,543768,606115,545338,541650,570267,54.5354,0,0,NA,NA,NA,NA,NA,71,1,NA
FT,2017-04-23,88.9,-2.9554,5.2516,Phillip Ervin,640447,407793,field_error,hit_into_play_score,NA,NA,NA,NA,5,Phillip Ervin reaches on a throwing error by third baseman Kris Bryant.   Patrick Kivlehan scores.    Phillip Ervin to 2nd.,R,R,R,CIN,CHC,X,5,ground_ball,0,1,2017,-1.3401,1.0774,-0.2475,2.5058,623182,NA,NA,2,6,Bot,100.96,172.39,NA,NA,471083,NA,170423_184425,9.44,-128.9399,-2.947,-16.9185,25.0681,-19.6692,3.4293,1.6104,3,65.6,-37.444,89.147,2055,6.47,490368,407793,471083,519203,450314,592178,608365,656941,445055,518792,54.0285,0.071,0.066,0,1,0,0,2,48,2,0
FF,2017-04-23,89.8,-2.0079,6.1525,Phillip Ervin,640447,407793,NA,foul,NA,NA,NA,NA,2,NA,R,R,R,CIN,CHC,S,NA,NA,0,0,2017,-0.4786,2.1457,-0.1592,3.4109,623182,NA,NA,2,6,Bot,NA,NA,NA,NA,471083,NA,170423_184406,5.5761,-130.2541,-5.2696,-6.6529,28.3607,-6.8651,3.4214,1.4771,188,68.5,50.4383,89.537,2232,6.378,490368,407793,471083,519203,450314,592178,608365,656941,445055,518792,54.1207,0,0,NA,NA,NA,NA,3,48,1,0
FT,2017-08-19,92.8,-1.7314,5.9042,Phillip Ervin,640447,605538,field_out,hit_into_play,NA,NA,NA,NA,12,"Phillip Ervin grounds out, second baseman Jace Peterson to first baseman Freddie Freeman.   Scott Schebler to 3rd.",R,R,R,ATL,CIN,X,4,ground_ball,3,1,2017,-0.9178,0.8763,0.8712,2.6423,NA,594988,NA,1,8,Top,135.47,146.7,NA,NA,435559,NA,170820_015803,8.4445,-134.6232,-4.395,-12.5232,24.6113,-21.1039,3.7682,1.4608,19,91,-6.668,91.874,2216,5.55,491930,605538,435559,518692,607054,408252,621020,461314,542255,455976,54.951,0.218,0.205,0,1,0,0,2,71,5,0
SL,2017-08-19,81.3,-1.82,5.9418,Phillip Ervin,640447,605538,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,ATL,CIN,B,NA,NA,2,1,2017,1.2413,-0.2248,1.5531,2.176,NA,594988,NA,1,8,Top,NA,NA,NA,NA,435559,NA,170820_015740,5.1793,-118.0355,-1.4114,10.2604,21.6467,-34.2057,3.5876,1.4608,NA,NA,NA,79.774,2669,5.274,491930,605538,435559,518692,607054,408252,621020,461314,542255,455976,55.2268,0,0,NA,NA,NA,NA,NA,71,4,NA
FT,2017-08-19,93.1,-1.7639,5.9279,Phillip Ervin,640447,605538,NA,foul,NA,NA,NA,NA,4,NA,R,R,R,ATL,CIN,S,NA,NA,2,0,2017,-1.1408,0.8409,-0.4611,2.6527,NA,594988,NA,1,8,Top,NA,NA,NA,NA,435559,NA,170820_015701,5.655,-135.2104,-4.3891,-14.7971,26.4396,-21.4554,3.7682,1.4608,NA,NA,NA,92,2043,5.504,491930,605538,435559,518692,607054,408252,621020,461314,542255,455976,54.997,0,0,NA,NA,NA,NA,NA,71,3,NA
SL,2017-08-19,80.2,-1.7982,6.0905,Phillip Ervin,640447,605538,NA,ball,NA,NA,NA,NA,9,NA,R,R,R,ATL,CIN,B,NA,NA,1,0,2017,0.7167,0.0898,0.7886,1.3827,NA,594988,NA,1,8,Top,NA,NA,NA,NA,435559,NA,170820_015636,4.3343,-116.4732,-3.8108,5.5113,21.2482,-30.9506,3.4973,1.4608,NA,NA,NA,78.712,2546,5.286,491930,605538,435559,518692,607054,408252,621020,461314,542255,455976,55.2151,0,0,NA,NA,NA,NA,NA,71,2,NA
SL,2017-08-19,80.7,-1.9369,5.914,Phillip Ervin,640447,605538,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,ATL,CIN,B,NA,NA,0,0,2017,0.7609,-0.3061,0.103,4.2619,NA,594988,NA,1,8,Top,NA,NA,NA,NA,435559,NA,170820_015554,3.0928,-117.1828,3.4229,6.242,20.7347,-35.7627,3.5425,1.4608,NA,NA,NA,79.305,2694,5.29,491930,605538,435559,518692,607054,408252,621020,461314,542255,455976,55.2111,0,0,NA,NA,NA,NA,NA,71,1,NA
