pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
SL,2017-06-11,83.2,-1.7397,6.176,Miguel Sano,593934,502004,NA,swinging_strike,NA,NA,NA,NA,7,NA,R,R,R,SF,MIN,S,NA,NA,0,1,2017,0.9699,0.0985,-0.3647,1.8216,NA,572821,NA,2,6,Top,NA,NA,NA,NA,460026,NA,170611_221401,1.2951,-120.9166,-3.7156,9.1048,21.8763,-30.7857,3.4183,1.4613,NA,NA,NA,82.406,2679,5.662,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.839,0,0,NA,NA,NA,NA,NA,54,2,NA
FC,2017-06-11,87,-1.8176,6.1866,Miguel Sano,593934,502004,NA,called_strike,NA,NA,NA,NA,6,NA,R,R,R,SF,MIN,S,NA,NA,0,0,2017,0.2939,0.8517,0.3724,2.8956,NA,572821,NA,2,6,Top,NA,NA,NA,NA,460026,NA,170611_221340,4.5941,-126.3596,-3.4026,2.2513,22.8411,-22.8591,3.8441,1.8873,NA,NA,NA,85.994,2496,5.491,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.0098,0,0,NA,NA,NA,NA,NA,54,1,NA
SL,2017-06-11,83.6,-1.7089,6.2485,Joe Mauer,408045,502004,strikeout,called_strike,NA,NA,NA,NA,11,Joe Mauer called out on strikes.,R,L,R,SF,MIN,S,NA,NA,2,2,2017,0.8551,0.7038,-0.8864,2.5666,NA,572821,NA,1,6,Top,NA,NA,NA,NA,460026,NA,170611_221253,0.2825,-121.3542,-3.3226,8.1069,23.1207,-25.0865,3.3357,1.715,NA,NA,NA,82.002,2496,5.284,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.2175,0,0,0,1,0,0,NA,53,5,NA
FC,2017-06-11,86,-1.7642,6.1206,Joe Mauer,408045,502004,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,SF,MIN,B,NA,NA,1,2,2017,0.269,0.5715,-1.3446,1.44,NA,572821,NA,1,6,Top,NA,NA,NA,NA,460026,NA,170611_221226,0.4618,-124.8469,-5.8813,2.6526,24.1407,-25.4574,3.3442,1.5443,NA,NA,NA,84.77,2580,5.525,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.9756,0,0,NA,NA,NA,NA,NA,53,4,NA
SL,2017-06-11,83.3,-1.6548,6.3121,Joe Mauer,408045,502004,NA,called_strike,NA,NA,NA,NA,13,NA,R,L,R,SF,MIN,S,NA,NA,1,1,2017,0.6574,0.4853,-1.0694,1.9411,NA,NA,572821,1,6,Top,NA,NA,NA,NA,460026,NA,170611_221141,0.1009,-120.8745,-4.3491,6.1812,25.8095,-26.952,3.2404,1.4756,NA,NA,NA,81.508,2637,5.442,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.0592,0,0,NA,NA,NA,NA,NA,53,3,NA
FC,2017-06-11,86.1,-1.8594,6.1439,Joe Mauer,408045,502004,NA,called_strike,NA,NA,NA,NA,7,NA,R,L,R,SF,MIN,S,NA,NA,1,0,2017,0.3499,0.726,-0.7372,1.7433,NA,NA,572821,1,6,Top,NA,NA,NA,NA,460026,NA,170611_221116,1.9502,-125.1922,-5.6557,3.3064,20.1097,-23.9626,3.5033,1.715,NA,NA,NA,85.448,2359,5.455,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.0457,0,0,NA,NA,NA,NA,NA,53,2,NA
FC,2017-06-11,85.7,-1.838,6.1816,Joe Mauer,408045,502004,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,SF,MIN,B,NA,NA,0,0,2017,0.2085,0.6804,-1.5558,2.7542,NA,NA,572821,1,6,Top,NA,NA,NA,NA,460026,NA,170611_221052,0.2573,-124.4512,-3.1088,2.0571,24.375,-24.9394,3.348,1.4914,NA,NA,NA,84.41,2395,5.498,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.0028,0,0,NA,NA,NA,NA,NA,53,1,NA
SL,2017-06-11,84,-1.7672,6.1707,Brian Dozier,572821,502004,force_out,hit_into_play,NA,NA,NA,NA,3,"Brian Dozier grounds into a force out, shortstop Kelby Tomlinson to second baseman Aaron Hill.   Ehire Adrianza out at 2nd.    Brian Dozier to 1st.",R,R,R,SF,MIN,X,6,ground_ball,0,2,2017,1.1384,0.083,0.4576,2.513,NA,NA,501303,0,6,Top,113.14,159.92,NA,NA,460026,NA,170611_220933,2.9368,-122.0853,-2.2042,10.4442,23.8364,-31.2018,2.7554,1.0695,9,75,-14.296,82.581,2625,5.385,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.1164,0.064,0.061,0,1,0,0,2,52,3,0
FC,2017-06-11,86.6,-1.8779,6.0666,Brian Dozier,572821,502004,NA,foul,NA,NA,NA,NA,5,NA,R,R,R,SF,MIN,S,NA,NA,0,1,2017,0.3366,0.457,-0.2314,1.7396,NA,NA,501303,0,6,Top,NA,NA,NA,NA,460026,NA,170611_220836,3.2303,-125.9736,-5.0745,2.9832,22.0794,-26.6765,2.7554,1.0695,145,73.4,72.8756,86.263,2350,5.783,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.7176,0,0,NA,NA,NA,NA,3,52,2,0
FF,2017-06-11,91.1,-1.7568,6.1055,Brian Dozier,572821,502004,NA,called_strike,NA,NA,NA,NA,7,NA,R,R,R,SF,MIN,S,NA,NA,0,0,2017,-0.8307,1.7397,-0.4124,2.004,NA,NA,501303,0,6,Top,NA,NA,NA,NA,460026,NA,170611_220809,5.1059,-132.294,-8.135,-10.6964,22.6637,-10.3933,3.1924,1.6062,NA,NA,NA,91.386,2277,6.135,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.3663,0,0,NA,NA,NA,NA,NA,52,1,NA
FF,2017-06-11,90.3,-1.8191,6.17,Ehire Adrianza,501303,502004,walk,ball,NA,NA,NA,NA,11,Ehire Adrianza walks.,R,L,R,SF,MIN,B,NA,NA,3,0,2017,-0.8873,1.5203,-1.2178,3.0279,NA,NA,NA,0,6,Top,NA,NA,NA,NA,460026,NA,170611_220706,3.3283,-131.2624,-5.0618,-10.8506,25.5987,-13.9192,3.127,1.6303,NA,NA,NA,90.076,2042,6.028,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.4731,0,0,0.7,1,0,0,NA,51,4,NA
FT,2017-06-11,90,-1.7938,5.9504,Ehire Adrianza,501303,502004,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,SF,MIN,B,NA,NA,2,0,2017,-1.2764,0.932,-1.693,3.3085,NA,NA,NA,0,6,Top,NA,NA,NA,NA,460026,NA,170611_220648,2.9109,-130.6246,-2.4599,-15.0979,29.9253,-21.3158,3.2388,1.485,NA,NA,NA,89.282,2006,6.18,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.321,0,0,NA,NA,NA,NA,NA,51,3,NA
FF,2017-06-11,90.3,-1.7743,6.1622,Ehire Adrianza,501303,502004,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,SF,MIN,B,NA,NA,1,0,2017,-0.7524,1.0323,-0.5085,3.6606,NA,NA,NA,0,6,Top,NA,NA,NA,NA,460026,NA,170611_220630,4.7231,-131.4726,-2.6111,-9.5797,20.1114,-19.7822,3.2388,1.4738,NA,NA,NA,91.219,2048,6.201,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.3004,0,0,NA,NA,NA,NA,NA,51,2,NA
FC,2017-06-11,86.3,-1.834,6.1247,Ehire Adrianza,501303,502004,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,SF,MIN,B,NA,NA,0,0,2017,0.3598,0.5948,-0.4722,0.9629,NA,NA,NA,0,6,Top,NA,NA,NA,NA,460026,NA,170611_220613,2.4941,-125.4592,-7.1901,3.2968,21.2595,-25.0262,3.2835,1.6527,NA,NA,NA,85.406,2419,5.401,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.0999,0,0,NA,NA,NA,NA,NA,51,1,NA
FC,2017-06-11,86.1,-1.752,6.173,Byron Buxton,621439,502004,strikeout,swinging_strike,NA,NA,NA,NA,14,Byron Buxton strikes out swinging.,R,R,R,SF,MIN,S,NA,NA,0,2,2017,0.4111,0.4818,1.3488,1.4567,500871,NA,592696,2,5,Top,NA,NA,NA,NA,460026,NA,170611_214741,6.4483,-125.0199,-5.8996,3.1905,20.4466,-26.4424,3.0969,1.2303,NA,NA,NA,85.371,2538,5.516,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.9847,0,0,0,1,0,0,NA,45,3,NA
FC,2017-06-11,86.9,-1.9222,6.0105,Byron Buxton,621439,502004,NA,foul,NA,NA,NA,NA,3,NA,R,R,R,SF,MIN,S,NA,NA,0,1,2017,0.4996,0.4589,0.3641,2.5845,500871,NA,592696,2,5,Top,NA,NA,NA,NA,460026,NA,170611_214715,4.4188,-126.3239,-2.9649,4.4579,22.1571,-27.0723,3.0969,1.2303,178,71.7,63.0371,85.96,2502,5.43,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.0713,0,0,NA,NA,NA,NA,3,45,2,0
FC,2017-06-11,87,-1.8496,6.1394,Byron Buxton,621439,502004,NA,foul_bunt,NA,NA,NA,NA,8,NA,R,R,R,SF,MIN,S,NA,NA,0,0,2017,0.2132,0.725,-0.1953,1.5476,500871,NA,592696,2,5,Top,NA,NA,NA,NA,460026,NA,170611_214556,3.4816,-126.3777,-6.2014,1.5874,23.1384,-23.7108,3.0969,1.2303,NA,NA,NA,85.782,2549,5.372,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.1295,0,0,NA,NA,NA,NA,NA,45,1,NA
FF,2017-06-11,90.2,-1.7685,6.0845,Eddie Rosario,592696,502004,single,hit_into_play_no_out,NA,NA,NA,NA,6,Eddie Rosario singles on a ground ball to right fielder Hunter Pence.   Eduardo Escobar to 3rd.,R,L,R,SF,MIN,X,NA,ground_ball,1,0,2017,-0.7429,1.5146,0.6739,2.0859,NA,NA,500871,2,5,Top,178.46,113.26,NA,NA,460026,NA,170611_214508,7.4475,-130.569,-6.9165,-9.8185,27.2139,-14.1328,3.0165,1.3106,72,82.3,5.232,88.556,2146,5.529,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.9718,0.357,0.335,0.9,1,1,0,2,44,2,0
FT,2017-06-11,90.8,-1.8413,6.1222,Eddie Rosario,592696,502004,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,SF,MIN,B,NA,NA,0,0,2017,-1.5866,1.2423,-1.4316,1.3321,NA,NA,500871,2,5,Top,NA,NA,NA,NA,460026,NA,170611_214442,4.255,-131.5165,-8.4361,-18.8775,30.3055,-16.4855,3.2043,1.6572,NA,NA,NA,89.142,2152,5.711,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,54.7898,0,0,NA,NA,NA,NA,NA,44,1,NA
SL,2017-06-11,84.6,-1.7936,6.2249,Eduardo Escobar,500871,502004,single,hit_into_play_score,NA,NA,NA,NA,4,Eduardo Escobar singles on a ground ball to right fielder Hunter Pence.   Robbie Grossman scores.,R,L,R,SF,MIN,X,NA,ground_ball,1,2,2017,1.1336,0.4429,-0.5022,1.9287,NA,543257,NA,2,5,Top,173.11,137.76,NA,NA,460026,NA,170611_214403,0.8384,-122.8702,-4.458,10.9587,22.5801,-27.2647,2.9663,1.2001,76,94.3,4.003,83.123,2705,5.249,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.2516,0.536,0.504,0.9,1,1,0,4,43,4,0
SL,2017-06-11,84.1,-1.6648,6.256,Eduardo Escobar,500871,502004,NA,foul,NA,NA,NA,NA,11,NA,R,L,R,SF,MIN,S,NA,NA,1,1,2017,0.8449,0.721,-0.8411,2.5554,NA,543257,NA,2,5,Top,NA,NA,NA,NA,460026,NA,170611_214315,0.3084,-122.1941,-3.5539,8.1675,21.425,-24.7749,2.9663,1.2001,NA,NA,NA,82.832,2547,5.277,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.2244,0,0,NA,NA,NA,NA,NA,43,3,NA
FC,2017-06-11,87,-1.8307,6.1444,Eduardo Escobar,500871,502004,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,SF,MIN,B,NA,NA,0,1,2017,0.3436,0.7062,-1.0711,2.7238,NA,543257,NA,2,5,Top,NA,NA,NA,NA,460026,NA,170611_214244,1.1257,-126.3556,-3.4002,3.3741,23.7403,-24.4086,3.1214,1.4878,NA,NA,NA,85.771,2414,5.425,491045,502004,460026,457763,431094,456488,605509,596103,491676,452254,55.0764,0,0,NA,NA,NA,NA,NA,43,2,NA
