pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
CH,2017-04-21,87.3,-2.5041,5.5377,Greg Bird,595885,607192,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,NYY,B,NA,NA,0,0,2017,-1.0673,0.3055,-1.1828,4.3106,NA,453056,592450,2,3,Top,NA,NA,NA,NA,465041,NA,170422_000453,5.5335,-127.0701,2.5271,-13.0329,23.037,-29.3388,3.47,1.65,NA,NA,NA,89.271,1726,7.231,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.2706,0,0,NA,NA,NA,NA,NA,27,1,NA
FT,2017-04-21,93.4,-2.157,5.5682,Aaron Judge,592450,607192,fielders_choice_out,hit_into_play,NA,NA,NA,NA,7,"Aaron Judge reaches on a fielder's choice out, third baseman David Freese to catcher Francisco Cervelli.   Chase Headley out at home.",R,R,R,PIT,NYY,X,5,ground_ball,1,1,2017,-1.341,0.8671,-0.7893,2.3891,452104,453056,NA,1,3,Top,104.79,167.48,NA,NA,465041,NA,170422_000404,6.8771,-136.0154,-4.6251,-19.1524,29.3928,-19.8789,3.99,1.86,NA,82.9,-20.699,96.546,2073,8.009,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.4928,0.075,0.069,0,1,0,0,2,26,3,0
FT,2017-04-21,93.1,-2.2905,5.533,Aaron Judge,592450,607192,NA,foul,NA,NA,NA,NA,4,NA,R,R,R,PIT,NYY,S,NA,NA,1,0,2017,-1.2001,0.9735,-0.4036,2.8604,452104,453056,NA,1,3,Top,NA,NA,NA,NA,465041,NA,170422_000337,7.8326,-135.4927,-3.455,-17.2436,28.3828,-18.9279,3.99,1.86,177,69.9,25.9064,95.901,2249,7.796,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.7053,0,0,NA,NA,NA,NA,4,26,2,0
FT,2017-04-21,93.7,-2.4748,5.5739,Aaron Judge,592450,607192,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,PIT,NYY,B,NA,NA,0,0,2017,-1.2558,0.8713,-0.3138,1.3522,452104,NA,453056,1,3,Top,NA,NA,NA,NA,465041,NA,170422_000309,8.6971,-136.1352,-7.3778,-18.2374,28.2643,-19.3792,3.99,1.86,NA,NA,NA,96.201,2199,7.681,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.8198,0,0,NA,NA,NA,NA,NA,26,1,NA
CU,2017-04-21,79.6,-2.2242,5.5863,Jacoby Ellsbury,453056,607192,walk,blocked_ball,NA,NA,NA,NA,14,Jacoby Ellsbury walks.,R,L,R,PIT,NYY,B,NA,NA,3,2,2017,0.729,-0.6368,1.3402,0.9962,452104,NA,NA,1,3,Top,NA,NA,NA,NA,465041,NA,170422_000130,6.5425,-115.7538,-2.055,5.4207,23.7724,-37.8321,3.5,1.63,NA,NA,NA,80.972,2499,7.485,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.0161,0,0,0.7,1,0,0,NA,25,6,NA
CH,2017-04-21,88.9,-2.6273,5.5386,Jacoby Ellsbury,453056,607192,NA,foul,NA,NA,NA,NA,8,NA,R,L,R,PIT,NYY,S,NA,NA,3,1,2017,-0.4929,1.0992,0.2284,2.0709,452104,NA,NA,1,3,Top,NA,NA,NA,NA,465041,NA,170422_000060,8.2479,-129.2663,-4.9795,-7.3891,25.2869,-18.4674,3.5,1.63,NA,NA,NA,91.025,1718,7.474,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.027,0,0,NA,NA,NA,NA,NA,25,5,NA
FT,2017-04-21,96,-2.192,5.5175,Jacoby Ellsbury,453056,607192,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,NYY,B,NA,NA,2,1,2017,-1.1357,1.2062,0.5527,0.5095,452104,NA,NA,1,3,Top,NA,NA,NA,NA,465041,NA,170422_000031,10.2601,-139.2461,-10.8217,-17.8783,30.0658,-13.331,3.5,1.63,NA,NA,NA,98.78,2116,7.923,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.5783,0,0,NA,NA,NA,NA,NA,25,4,NA
FF,2017-04-21,93.4,-2.0932,5.6505,Jacoby Ellsbury,453056,607192,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,NYY,B,NA,NA,1,1,2017,-0.1184,1.3676,1.3116,0.8791,452104,NA,NA,1,3,Top,NA,NA,NA,NA,465041,NA,170422_000005,9.3799,-135.6206,-10.0988,-3.5892,29.248,-12.0155,3.5,1.63,NA,NA,NA,96.774,2082,8.288,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.2129,0,0,NA,NA,NA,NA,NA,25,3,NA
CU,2017-04-21,80.9,-2.1615,5.7196,Jacoby Ellsbury,453056,607192,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,NYY,B,NA,NA,0,1,2017,0.7586,-0.9045,2.1959,-0.2056,452104,NA,NA,1,3,Top,NA,NA,NA,NA,465041,NA,170421_235931,8.3575,-117.4752,-4.735,5.2966,26.0128,-39.8449,3.5,1.63,NA,NA,NA,81.561,2741,7.236,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.2651,0,0,NA,NA,NA,NA,NA,25,2,NA
FF,2017-04-21,94.9,-2.3406,5.5922,Jacoby Ellsbury,453056,607192,NA,called_strike,NA,NA,NA,NA,9,NA,R,L,R,PIT,NYY,S,NA,NA,0,0,2017,-0.6246,1.5358,0.3512,1.5468,452104,NA,NA,1,3,Top,NA,NA,NA,NA,465041,NA,170421_235908,8.7381,-137.8508,-8.7639,-10.2561,29.2166,-9.7843,3.5,1.63,NA,NA,NA,97.565,2329,7.78,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.7215,0,0,NA,NA,NA,NA,NA,25,1,NA
CU,2017-04-21,77.3,-2.3286,5.7043,Starlin Castro,516770,607192,field_out,hit_into_play,NA,NA,NA,NA,9,"Starlin Castro grounds out, third baseman David Freese to first baseman Josh Bell.   Chase Headley to 3rd.",R,R,R,PIT,NYY,X,5,ground_ball,1,2,2017,0.4531,-0.8512,0.308,2.1958,NA,452104,NA,0,3,Top,105.4,169.32,NA,NA,465041,NA,170421_235817,4.8574,-112.5215,1.1367,2.9988,21.9864,-39.9941,3.58,1.62,4,78.8,-31.458,78.457,2344,7.258,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.2436,0.051,0.047,0,1,0,0,2,24,6,0
FT,2017-04-21,93.6,-2.1542,5.7102,Starlin Castro,516770,607192,NA,foul,NA,NA,NA,NA,4,NA,R,R,R,PIT,NYY,S,NA,NA,1,2,2017,-1.127,1.2852,-0.3661,2.8696,NA,452104,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235746,7.4864,-136.26,-4.7769,-16.4887,28.3238,-14.2752,3.58,1.62,189,70,28.1976,96.832,2225,7.982,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.519,0,0,NA,NA,NA,NA,4,24,5,0
FT,2017-04-21,94.1,-2.2836,5.6599,Starlin Castro,516770,607192,NA,foul,NA,NA,NA,NA,11,NA,R,R,R,PIT,NYY,S,NA,NA,1,2,2017,-1.2533,0.9426,-1.0207,2.8989,NA,452104,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235718,6.3445,-137.1624,-3.8232,-17.9268,26.366,-19.0034,3.58,1.62,154,58.6,42.8559,97.115,2136,7.616,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.8853,0,0,NA,NA,NA,NA,1,24,4,0
FT,2017-04-21,92.9,-2.2199,5.6525,Starlin Castro,516770,607192,NA,swinging_strike,NA,NA,NA,NA,3,NA,R,R,R,PIT,NYY,S,NA,NA,1,1,2017,-0.9212,1.0143,0.3218,3.2706,NA,452104,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235611,8.8888,-135.1705,-2.7916,-13.729,26.2216,-18.5376,3.58,1.62,NA,NA,NA,96.029,2019,7.841,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.6607,0,0,NA,NA,NA,NA,NA,24,3,NA
CU,2017-04-21,78.8,-2.3436,5.706,Starlin Castro,516770,607192,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,PIT,NYY,B,NA,NA,0,1,2017,0.2824,-1.1291,-0.6816,0.8762,NA,452104,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235543,3.12,-114.7439,-1.5371,1.9453,22.1297,-42.246,3.58,1.62,NA,NA,NA,79.806,2349,7.043,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.4579,0,0,NA,NA,NA,NA,NA,24,2,NA
FT,2017-04-21,91.2,-2.2332,5.6578,Starlin Castro,516770,607192,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,PIT,NYY,S,NA,NA,0,0,2017,-1.1661,0.9974,-0.1873,2.0297,NA,452104,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235516,7.9829,-132.5868,-5.6389,-16.1277,27.2338,-18.7613,3.58,1.62,NA,NA,NA,93.745,2008,7.744,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.7578,0,0,NA,NA,NA,NA,NA,24,1,NA
FF,2017-04-21,94.1,-2.2927,5.4576,Chase Headley,452104,607192,double,hit_into_play_score,NA,NA,NA,NA,6,Chase Headley doubles (4) on a line drive to right fielder Jose Osuna.   Brett Gardner scores.  Fielding error by right fielder Jose Osuna.,R,L,R,PIT,NYY,X,NA,line_drive,1,1,2017,-0.4461,1.1731,0.2875,2.1142,NA,NA,458731,0,3,Top,212.05,105.06,NA,NA,465041,NA,170421_235414,7.9552,-136.8525,-5.872,-7.6162,29.3007,-15.5023,3.18,1.47,237,103,15.14,96.831,2223,7.802,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.6988,0.635,0.715,1.25,1,1,1,4,23,3,0
FF,2017-04-21,93.4,-2.3418,5.5351,Chase Headley,452104,607192,NA,foul,NA,NA,NA,NA,4,NA,R,L,R,PIT,NYY,S,NA,NA,1,0,2017,-0.5585,1.1129,-0.7929,2.1775,NA,NA,458731,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235322,5.4839,-136.0625,-5.7702,-8.5006,26.1878,-16.3394,3.18,1.47,NA,NA,NA,97.142,2120,8.076,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.4254,0,0,NA,NA,NA,NA,NA,23,2,NA
CH,2017-04-21,85.8,-2.6086,5.5773,Chase Headley,452104,607192,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,NYY,B,NA,NA,0,0,2017,-0.7574,0.5269,-1.4482,3.903,NA,NA,458731,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235256,4.422,-125.0067,1.1342,-9.0916,22.0221,-26.7323,3.18,1.47,NA,NA,NA,88.1,1497,7.377,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.1239,0,0,NA,NA,NA,NA,NA,23,1,NA
FT,2017-04-21,96.1,-2.1576,5.5559,Brett Gardner,458731,607192,walk,ball,NA,NA,NA,NA,14,Brett Gardner walks.,R,L,R,PIT,NYY,B,NA,NA,3,2,2017,-1.272,1.0994,0.3077,1.0643,NA,NA,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235219,9.7914,-139.6747,-9.2121,-19.5244,26.5405,-15.2786,3,1.42,NA,NA,NA,99.133,2215,7.69,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.8117,0,0,0.7,1,0,0,NA,22,6,NA
FT,2017-04-21,93.7,-2.1515,5.6179,Brett Gardner,458731,607192,NA,called_strike,NA,NA,NA,NA,1,NA,R,L,R,PIT,NYY,S,NA,NA,3,1,2017,-1.0748,1.1584,-0.5891,2.7043,NA,NA,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235158,6.69,-136.498,-4.663,-15.4883,26.4215,-16.1051,3,1.42,NA,NA,NA,96.656,2057,7.644,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.8575,0,0,NA,NA,NA,NA,NA,22,5,NA
FT,2017-04-21,95.5,-2.1901,5.4309,Brett Gardner,458731,607192,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,NYY,B,NA,NA,2,1,2017,-1.3111,1.0262,0.2551,1.2307,NA,NA,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235138,9.7586,-138.7032,-8.0732,-19.8303,27.9141,-16.6971,3,1.42,NA,NA,NA,98.188,2016,7.674,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.8278,0,0,NA,NA,NA,NA,NA,22,4,NA
CH,2017-04-21,88.2,-2.3289,5.4436,Brett Gardner,458731,607192,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,NYY,B,NA,NA,1,1,2017,-0.8639,0.4732,-0.1056,3.4499,NA,NA,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235116,7.489,-128.5211,0.1206,-11.4744,22.7793,-26.762,3,1.42,NA,NA,NA,91.166,1608,7.684,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.8175,0,0,NA,NA,NA,NA,NA,22,3,NA
CU,2017-04-21,79.6,-2.2158,5.7171,Brett Gardner,458731,607192,NA,ball,NA,NA,NA,NA,8,NA,R,L,R,PIT,NYY,B,NA,NA,0,1,2017,0.5368,-1.1833,0.1203,1.3182,NA,NA,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235057,4.121,-115.7282,-0.6426,3.943,23.4738,-42.8147,3,1.42,NA,NA,NA,79.23,2555,6.276,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,54.2252,0,0,NA,NA,NA,NA,NA,22,2,NA
FT,2017-04-21,93.3,-2.1901,5.6098,Brett Gardner,458731,607192,NA,called_strike,NA,NA,NA,NA,9,NA,R,L,R,PIT,NYY,S,NA,NA,0,0,2017,-1.0676,1.2068,0.3486,1.521,NA,NA,NA,0,3,Top,NA,NA,NA,NA,465041,NA,170421_235040,9.1728,-135.6025,-7.7293,-15.6358,26.6162,-15.1565,3,1.42,NA,NA,NA,95.739,2099,7.527,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.9746,0,0,NA,NA,NA,NA,NA,22,1,NA
FF,2017-04-21,94.4,-2.1929,5.6564,CC Sabathia,282332,607192,field_out,hit_into_play,NA,NA,NA,NA,4,CC Sabathia pops out to shortstop Jordy Mercer.,R,L,R,PIT,NYY,X,6,popup,0,1,2017,-0.5074,1.3584,-0.6818,2.95,NA,NA,591720,2,2,Top,115.76,182.21,NA,NA,465041,NA,170421_233742,5.2902,-137.4331,-4.7161,-7.9445,29.3031,-13.046,3.656,1.677,173,71.7,57.935,97.497,2411,7.925,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.5761,0.022,0.022,0,1,0,0,3,15,2,0
FF,2017-04-21,92.2,-2.5569,5.5236,CC Sabathia,282332,607192,NA,foul,NA,NA,NA,NA,6,NA,R,L,R,PIT,NYY,S,NA,NA,0,0,2017,-0.2743,1.4595,0.278,3.033,NA,NA,591720,2,2,Top,NA,NA,NA,NA,465041,NA,170421_233710,8.0593,-134.0427,-3.9306,-5.2543,29.5516,-12.9429,3.656,1.677,NA,NA,NA,94.695,2286,7.83,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.671,0,0,NA,NA,NA,NA,NA,15,1,NA
FT,2017-04-21,94.5,-2.305,5.4526,Ronald Torreyes,591720,607192,single,hit_into_play_no_out,NA,NA,NA,NA,4,Ronald Torreyes singles on a ground ball to second baseman Josh Harrison.,R,R,R,PIT,NYY,X,NA,ground_ball,0,1,2017,-1.3128,0.7647,-0.6712,2.4219,NA,NA,NA,2,2,Top,119.94,152.33,NA,NA,465041,NA,170421_233621,7.4805,-137.5447,-4.1434,-19.0079,27.1335,-21.2796,3.09,1.34,19,82.3,-5.785,97.196,2209,7.557,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.9442,0.136,0.128,0.9,1,1,0,2,14,2,0
FT,2017-04-21,93.9,-2.266,5.4909,Ronald Torreyes,591720,607192,NA,called_strike,NA,NA,NA,NA,6,NA,R,R,R,PIT,NYY,S,NA,NA,0,0,2017,-1.1652,0.8755,0.3376,2.4944,NA,NA,NA,2,2,Top,NA,NA,NA,NA,465041,NA,170421_233600,9.7352,-136.6425,-4.2738,-17.3912,25.7423,-19.7964,3.09,1.34,NA,NA,NA,97.212,2127,7.84,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.6614,0,0,NA,NA,NA,NA,NA,14,1,NA
CH,2017-04-21,87.8,-2.2981,5.4388,Austin Romine,519222,607192,field_out,hit_into_play,NA,NA,NA,NA,6,"Austin Romine grounds out, pitcher Tyler Glasnow to first baseman Josh Bell.",R,R,R,PIT,NYY,X,1,ground_ball,0,1,2017,-0.7826,0.4203,0.3722,2.2207,NA,NA,NA,1,2,Top,126,181.42,NA,NA,465041,NA,170421_233519,8.3517,-127.8821,-2.7526,-10.4932,21.6918,-26.9582,3.42,1.56,4,90.1,-28.994,90.591,1624,7.542,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.9592,0.08,0.074,0,1,0,0,2,13,2,0
CU,2017-04-21,78,-2.3634,5.5678,Austin Romine,519222,607192,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,PIT,NYY,S,NA,NA,0,0,2017,0.7634,-1.0735,0.0505,1.6061,NA,NA,NA,1,2,Top,NA,NA,NA,NA,465041,NA,170421_233503,3.8202,-113.6838,0.377,6.1077,20.9258,-41.993,3.42,1.56,NA,NA,NA,79.396,2499,7.182,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.3195,0,0,NA,NA,NA,NA,NA,13,1,NA
FT,2017-04-21,93.4,-2.183,5.538,Greg Bird,595885,607192,field_out,hit_into_play,NA,NA,NA,NA,6,Greg Bird flies out sharply to center fielder Andrew McCutchen.,R,L,R,PIT,NYY,X,8,fly_ball,3,2,2017,-0.8597,0.9651,0.2966,2.3485,NA,NA,NA,0,2,Top,111.8,75.01,NA,NA,465041,NA,170421_233419,8.6338,-136.0395,-4.9503,-12.9516,24.2551,-18.5924,3.47,1.65,296,101.8,51.374,96.939,2066,7.834,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.6672,0.017,0.027,0,1,0,0,3,12,6,0
FT,2017-04-21,93.6,-2.2031,5.5777,Greg Bird,595885,607192,NA,foul,NA,NA,NA,NA,13,NA,R,L,R,PIT,NYY,S,NA,NA,3,1,2017,-1.1043,1.1526,-0.05,1.3823,NA,NA,NA,0,2,Top,NA,NA,NA,NA,465041,NA,170421_233356,8.3374,-136.0281,-7.9987,-16.1872,27.3891,-15.5486,3.47,1.65,NA,NA,NA,96.415,2101,7.781,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.7208,0,0,NA,NA,NA,NA,NA,12,5,NA
FF,2017-04-21,93.4,-2.3093,5.6229,Greg Bird,595885,607192,NA,called_strike,NA,NA,NA,NA,4,NA,R,L,R,PIT,NYY,S,NA,NA,3,0,2017,-0.4445,1.2229,-0.5467,2.6372,NA,NA,NA,0,2,Top,NA,NA,NA,NA,465041,NA,170421_233341,5.7177,-135.9624,-4.949,-6.9538,26.6705,-15.2851,3.47,1.65,NA,NA,NA,96.354,2218,7.719,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.7825,0,0,NA,NA,NA,NA,NA,12,4,NA
CH,2017-04-21,86.9,-2.1727,5.6681,Greg Bird,595885,607192,NA,ball,NA,NA,NA,NA,12,NA,R,L,R,PIT,NYY,B,NA,NA,2,0,2017,-0.5539,0.2408,0.2482,3.7713,NA,NA,NA,0,2,Top,NA,NA,NA,NA,465041,NA,170421_233323,7.1525,-126.5039,1.0576,-7.5155,21.8805,-29.7567,3.47,1.65,NA,NA,NA,89.552,1291,7.559,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.9428,0,0,NA,NA,NA,NA,NA,12,3,NA
FT,2017-04-21,92.8,-2.3066,5.6668,Greg Bird,595885,607192,NA,ball,NA,NA,NA,NA,1,NA,R,L,R,PIT,NYY,B,NA,NA,1,0,2017,-0.9645,1.141,-0.5215,3.4254,NA,NA,NA,0,2,Top,NA,NA,NA,NA,465041,NA,170421_233309,6.9314,-135.0939,-2.6741,-13.7766,26.107,-17.0791,3.47,1.65,NA,NA,NA,95.506,2149,7.573,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.9283,0,0,NA,NA,NA,NA,NA,12,2,NA
FT,2017-04-21,92.5,-2.342,5.4763,Greg Bird,595885,607192,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,NYY,B,NA,NA,0,0,2017,-1.1611,0.9542,-0.5368,1.4396,NA,NA,NA,0,2,Top,NA,NA,NA,NA,465041,NA,170421_233253,7.4535,-134.5956,-6.9277,-16.3601,24.9273,-18.7027,3.47,1.65,NA,NA,NA,95.549,2185,7.722,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.7798,0,0,NA,NA,NA,NA,NA,12,1,NA
FT,2017-04-21,95.4,-2.1752,5.5409,Aaron Judge,592450,607192,strikeout,called_strike,NA,NA,NA,NA,13,Aaron Judge called out on strikes.,R,R,R,PIT,NYY,S,NA,NA,3,2,2017,-1.1478,1.0703,-0.7769,1.4117,516770,453056,NA,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231750,6.5996,-138.7359,-8.0165,-17.1253,30.0528,-15.9316,3.99,1.86,NA,NA,NA,98.359,2338,7.907,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.5948,0,0,0,1,0,0,NA,5,6,NA
CU,2017-04-21,80.1,-2.112,5.5909,Aaron Judge,592450,607192,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,R,R,PIT,NYY,B,NA,NA,2,2,2017,0.6645,-1.0674,1.0444,1.0371,516770,453056,NA,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231725,5.7743,-116.5431,-1.2491,5.0046,23.7643,-42.0383,3.99,1.86,NA,NA,NA,81.056,2592,7.139,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.3622,0,0,NA,NA,NA,NA,NA,5,5,NA
CH,2017-04-21,87.4,-2.4484,5.4166,Aaron Judge,592450,607192,NA,foul,NA,NA,NA,NA,7,NA,R,R,R,PIT,NYY,S,NA,NA,2,1,2017,-1.0141,0.1666,-0.7286,2.2335,516770,453056,NA,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231658,6.5108,-127.3428,-2.0473,-12.8327,21.7361,-30.0199,3.99,1.86,NA,NA,NA,90.442,1653,7.699,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.802,0,0,NA,NA,NA,NA,NA,5,4,NA
CH,2017-04-21,87.7,-2.2331,5.5821,Aaron Judge,592450,607192,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,R,R,PIT,NYY,B,NA,NA,1,1,2017,-1.1391,0.5732,0.5408,0.7515,516770,453056,NA,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231630,9.4305,-127.4622,-7.0007,-14.9407,24.7411,-24.3509,3.99,1.86,NA,NA,NA,90.232,1517,7.773,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.7281,0,0,NA,NA,NA,NA,NA,5,3,NA
FT,2017-04-21,94.6,-2.3413,5.4631,Aaron Judge,592450,607192,NA,called_strike,NA,NA,NA,NA,6,NA,R,R,R,PIT,NYY,S,NA,NA,1,0,2017,-1.0869,0.92,0.3276,2.8064,516770,NA,453056,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231536,9.7462,-137.6722,-3.5525,-16.5143,26.7435,-19.2366,3.99,1.86,NA,NA,NA,97.558,2222,7.673,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.8287,0,0,NA,NA,NA,NA,NA,5,2,NA
CU,2017-04-21,78.1,-2.3374,5.5794,Aaron Judge,592450,607192,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,R,R,PIT,NYY,B,NA,NA,0,0,2017,0.8367,-1.1633,0.38,0.9197,516770,NA,453056,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231510,4.3467,-113.7491,-0.9254,6.5782,22.6752,-42.5219,3.99,1.86,NA,NA,NA,79.275,2557,7.255,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,53.246,0,0,NA,NA,NA,NA,NA,5,1,NA
FF,2017-04-21,94.2,-2.1727,5.6208,Jacoby Ellsbury,453056,607192,single,hit_into_play_no_out,NA,NA,NA,NA,2,Jacoby Ellsbury singles on a line drive to center fielder Andrew McCutchen.   Starlin Castro to 3rd.,R,L,R,PIT,NYY,X,NA,line_drive,3,1,2017,-0.2777,1.3624,-0.0463,2.9629,NA,NA,516770,2,1,Top,126.6,102.63,NA,NA,465041,NA,170421_231410,6.3587,-137.1343,-4.5234,-5.0947,30.224,-13.1957,3.5,1.63,245,74.6,21.587,96.987,2234,7.838,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.6637,0.858,0.789,0.9,1,1,0,4,4,5,0
CH,2017-04-21,88.7,-2.4877,5.5316,Jacoby Ellsbury,453056,607192,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,PIT,NYY,B,NA,NA,2,1,2017,-1.132,0.7321,-1.352,1.7191,NA,NA,516770,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231344,5.397,-129.2542,-5.1087,-14.4043,22.7509,-22.6968,3.5,1.63,NA,NA,NA,91.709,1608,7.674,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.8276,0,0,NA,NA,NA,NA,NA,4,4,NA
FF,2017-04-21,94.9,-2.3091,5.4962,Jacoby Ellsbury,453056,607192,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,PIT,NYY,B,NA,NA,1,1,2017,-0.735,1.2331,0.8737,1.773,NA,NA,516770,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231315,10.35,-137.8848,-7.2086,-12.0823,28.4381,-14.1257,3.5,1.63,NA,NA,NA,97.858,2259,7.869,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.632,0,0,NA,NA,NA,NA,NA,4,3,NA
FF,2017-04-21,94.7,-2.2063,5.5866,Jacoby Ellsbury,453056,607192,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,PIT,NYY,B,NA,NA,0,1,2017,-0.3053,1.2708,-0.4266,3.6798,NA,NA,516770,2,1,Top,NA,NA,NA,NA,465041,NA,170421_231252,5.4922,-137.8807,-2.3167,-5.3034,31.2079,-14.9015,3.5,1.63,NA,NA,NA,96.968,2189,7.582,490345,607192,465041,605137,543281,501896,474568,570256,457705,591741,52.9195,0,0,NA,NA,NA,NA,NA,4,2,NA
